game_id,stint_id,home_lineup,away_lineup,n_pos,home_points,away_points,minutes,margin
0022300069,10,1627751_1628384_1630201_1630567_1641711,201144_203497_203937_1628972_1629675,4,2,2,0.41999999999999993,0
0022300069,11,1627751_1628384_1630201_1630567_1641711,201144_203497_203937_1629675_1630162,2,0,2,0.16999999999999993,-100
0022300069,12,1627751_1628384_1629018_1630567_1641711,201144_203497_203937_1629675_1630162,3,3,0,0.620000000000001,100
0022300069,13,1627751_1628384_1629018_1630567_1641711,201144_203497_1629638_1629675_1630162,1,0,0,0.23000000000000043,0
0022300069,14,203471_1627751_1627783_1628384_1629018,201144_203497_1629638_1629675_1630162,3,2,2,1.0199999999999996,0
0022300069,15,203471_1627783_1628384_1629018_1630173,201144_203497_1626157_1629638_1630162,5,5,2,1.3499999999999979,60
0022300069,16,203471_1627783_1629667_1630173_1630567,201144_203497_1626157_1629638_1630162,3,5,0,0.5500000000000007,166.66666666666666
0022300069,17,203471_1627783_1629667_1630173_1630567,201144_203937_1626157_1629638_1630162,6,1,4,1.6999999999999993,-50
0022300069,18,203471_1627783_1629667_1630173_1630567,203937_1626157_1629638_1629675_1630162,3,2,2,0.5,0
0022300069,19,203471_1627783_1628384_1630173_1630567,203937_1626157_1629638_1629675_1630162,8,2,2,1.0800000000000018,0
0022300069,20,203471_1627783_1628384_1630173_1630567,201144_203937_1626157_1629675_1630162,2,0,2,0.16999999999999815,-100
0022300069,21,203471_1628384_1629667_1630173_1630567,201144_203937_1626157_1629675_1630162,29,17,9,6.539999999999999,27.586206896551722
0022300069,22,1627783_1628384_1630173_1630201_1630567,201144_203497_203937_1629003_1630162,1,0,0,0,0
0022300069,23,1627783_1628384_1629018_1630173_1630201,201144_203497_203937_1629003_1630162,5,0,4,0.9000000000000021,-80
0022300069,24,1627783_1629018_1629667_1630173_1630201,203497_203937_1629003_1629675_1630162,6,3,2,1.6299999999999955,16.666666666666668
0022300069,25,1629018_1629667_1630173_1630201_1630567,203937_1626157_1629003_1629675_1630162,11,0,8,2.3300000000000054,-72.72727272727273
0022300069,26,1628384_1629018_1629667_1630173_1630567,203937_1626157_1629003_1629675_1630162,17,8,4,3.789999999999999,23.529411764705884
0022300069,27,1627751_1628384_1629018_1629667_1630567,201144_203497_203937_1629003_1629675,2,0,0,0.6799999999999997,0
0022300069,28,203471_1627751_1627783_1628384_1629018,203497_203937_1629003_1629675_1630162,6,3,4,1.1799999999999997,-16.666666666666668
0022300069,29,203471_1627783_1629018_1630173_1630567,203497_1629003_1629638_1629675_1630162,6,6,2,1.4199999999999946,66.66666666666667
0022300069,30,203471_1627783_1629018_1630173_1630567,203497_203937_1626157_1629003_1630162,4,0,2,1.480000000000004,-50
0022300069,31,203471_1627783_1628384_1630173_1630567,201144_203497_203937_1626157_1630162,14,7,8,3.469999999999999,-7.142857142857143
0022300066,1,1628365_1628976_1630532_1630591_1631094,1627832_1628415_1630224_1630578_1631095,24,16,12,6.32,16.666666666666668
0022300066,2,1628365_1628976_1630175_1630532_1631094,1627832_1628415_1629111_1631095_1641708,6,4,0,1.1499999999999995,66.66666666666667
0022300066,3,1628365_1628976_1630175_1630532_1631094,1627832_1629111_1630256_1631095_1641708,7,5,3,1.7299999999999995,28.571428571428573
0022300066,4,203914_204060_1629021_1630175_1631094,201145_1629111_1630224_1630256_1641708,3,2,3,0.7200000000000006,-33.333333333333336
0022300066,5,203914_204060_1628371_1629021_1630175,201145_1630224_1630256_1630578_1641708,14,4,4,3.380000000000001,0
0022300066,6,203914_204060_1628371_1629021_1630175,201145_203493_1627832_1630256_1630578,7,2,3,1.67,-14.285714285714286
0022300066,7,203914_204060_1628371_1629021_1630175,201145_203493_1627832_1630224_1630578,6,7,5,1.8499999999999996,33.333333333333336
0022300066,8,203914_204060_1628371_1629021_1630175,203493_1627832_1629111_1630224_1631095,1,2,0,0.379999999999999,200
